ID,Post Title,Rendered Content,Featured Image URL,Height,Width,Filesize (bytes),Categories,Platforms,NFT Link
4486,Desert Civilization Age,"Desertification is sweeping across the world, and countries can only build oasis cities in the desert.\nIt is the last resting place of mankind\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/generate.png,608,1371,979488,Generative Art,Zora,https://zora.co/manage/1155/oeth:0x7561b929d55228c119be939c05bf91643c7cb250
4484,little girl gift,My daughter is the best gift in the world. OP is the same way\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/little-girl-gift.jpg,1350,1080,125627,Generative Art,Zora,https://zora.co/collect/oeth:0x4ce6433566554fb41fec68c6976d2975ceb462f0/1?referrer=0x08bf7233fc749a55aD990afbEd3e7adF03b2b9c8
4481,OPPOSE THE WAR,"The war caused countless deaths and injuries to people around the world, caused serious property losses, and affected countless people. If humanity continues, it will eventually be destroyed.\nSo I created these works to express my opposition to the war,\nI used the design method of Japan’s contemporary visual design master “福田 繁雄”\nSalute to all those who opposed the war\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/ST.png,407,545,365256,Generative Art,Zora,https://zora.co/manage/1155/oeth:0xee5b98a901068e10e43b1f1919c4aad989fd728e
4479,ANIMAL CROSSING,"In order to promote the protection of nature and wild animals, I created these illustrations myself, which include marine life and terrestrial life.\nCaring for wild animals, in the future, we should care for them and avoid harming them!\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/sea-creatures.png,625,470,641697,Generative Art,Zora,https://zora.co/manage/1155/oeth:0x226825245677a82afba7fffa85cfbc118d89083b
4476,Bronze City,"Human-centered creativity + drawings and drawings + repeated partial redrawing + manual correction.\nBackground story of the work：\nIn some unknown distant era, another kind of bronze city once again stood between heaven and earth. The fragments from the ancient Shu culture were reorganized to create a new atmosphere, city, ecology, and landscape on the other side. The Dali Ren teleportation station opened the Sun Bird shuttle door.\nYou don&#8217;t We know where the next stop will lead, but people have always stood today, here and now. Children will always imagine the future that will come in the future. They open the pages of the book, stir the stars with their thoughts, and turn them into thousands of buildings, all linked to the past. and symbolic ties to the future. There was a hint of fish tail under Tongtian Man&#8217;s mask. Whether it saw something, its eyes remained silent.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Creation-process.gif,null,null,null,Generative Art,"Stability AI,Zora",https://zora.co/manage/1155/oeth:0x1e6787e5d09f44dd076f5f1222551d26923a9161
4472,The Dogs Are In The Woods. The Dogs Are In The Woods, a visual object or experience consciously created through an expression of skill or imagination\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/images.jpeg,225,225,28135,Generative Art,OpenSea,https://images.app.goo.gl/TQwnoAmsGSzZL7eQ8
4469,Myths and technology,The combination of classical mythological characters and modern technology.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/0001.png,953,1432,2187820,Generative Art,"Stability AI,Zora",https://zora.co/manage/1155/oeth:0x5713100cead05417dc543f815963d029bc54a971
4467,Optimism Build Together,I design a lego or brick minifigure form Studio 2.0 . It concept optimism community let build Optimism Rocket together because they want it let&#8217;go to the moon.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/OP-build-to-gether.png,768,1024,673310,Generative Art,Zora,https://zora.co/collect/oeth:0x1fd813a75353aeecb9c81b66b30d2d0257445aea/1
4465,We love The Art,a Celestial inside a mug WITH THE NAME IN 3D &#8220;OP WE LOVE THE ART&#8221;\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/A_cute_cartoon_style_of_a_Celestial_inside_a_mug.jpg,1024,1024,94500,Generative Art,Zora,https://zora.co/collect/zora:0x53eb89a393ce02599debcfe182c11bc359633520/premint-2
4461,&#8220;Otra Tinta&#8221;,A brief acoustic composition that escapes any genre. An energetic cello and bandoneon duo. recorded in a professional studio. An original search that has a rhythmic and luminous unknown north.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/profeta-del-cafe-1.1.png,2000,2000,4571623,Generative Art,Sound.xyz,https://www.sound.xyz/guidogavazza/otra-tinta
4459,Sprouting.,"The &#8220;Sprouting&#8221; painting shows a fragile sprout breaking through asphalt. This image reflects the human innate need for creativity and self-expression. This need can thrive even in seemingly harsh life conditions.\nOn the path to dream fulfillment there are difficulties, doubts, periods of stagnation. But the creative drive, like the sprout, breaks through barriers again and again &#8211; toward the fruits of creativity in music, painting or other art forms. \nIn my music, I conveyed the emotional highs and lows experienced by an artist on the path of self-expression and overcoming difficulties. There are both the tranquility of vinyl recordings, energetic drive and the lull of strings and piano.\nThe abstract album cover allows the listener to interpret what they heard in their own way. I value abstraction in art for the possibility of freedom of thought and interpretation it gives. If I were a visual artist, I would definitely work in this genre.\nTo create visuals, I use AI tools like Kandinsky, Midjourney, Stable Diffusion. They perfectly generate abstract images. \nI approach music composition through playing the piano. I love to open an empty project and just start playing, searching for beautiful combinations of keyboard sounds. There is special magic in this creative process – I retreat from external problems and remain alone with myself and the instrument. This is what my life is about.\nMy home studio is very modest. It&#8217;s a small desk with a laptop, headphones and a MIDI keyboard in the kitchen by the window. Here I can immerse into music for hours without disturbing my family. Sometimes I stay up composing until late night, and then can barely get up for my day job in the morning. \nI believe that one day music will become my main source of income. Then I will be able to devote myself fully to creativity and stay connected with my listeners.\nI believe I will continue growing as a musician like the sprout in the picture, overcoming obstacles on my path. \nI&#8217;m glad to share this part of my life with you. Let&#8217;s stay optimism! Wishing you a pleasant listening!\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Cover-art.jpg,1920,1920,406378,Generative Art,Sound.xyz,https://www.sound.xyz/iamgeorgehooks/sprouting?referral_source=link
4457,Synthetic Forest,"I recently started playing the Theremin, so this is a jam made with 4 theremin layers and lots of delay =) It emulates the sound of a synthetic bird calls. To achieve this technique I have to keep the fingers really close to the pith antena and make fast and repetitive movements. It&#8217;s easier than it sounds because the theremin is hard to play because the notes are hard to find, but this allows the player to use more the expression than the tuning.\nThe visual part was made in ASEPRITE software for pixel art. The background is made after sampling of an AI output plugin that generates pixelart straight into the canvas. I use this to help me compose and find elements that later will be sprayed around. The foreground was drawn pixel by pixel with my trusty wacom.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/AItest1.png,900,900,2267025,Generative Art,Zora,https://zora.co/collect/zora:0x00f84b94aaa06136241fa20233e4eafccfbcdeea/2
4455,Eternal Optimism,"This art is my vision of the eternity of technology, which is embedded in otpimism\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/FRWTjIQXoAAfsFA.jpg,2500,2000,355753,Generative Art,Zora,https://zora.co/collect/oeth:0x1348d55393cdc5b10570649c872b9f48ce7286ac/1
4453,Epiphany,"&#8220;Suddenly, touching an idea triggers an inference mechanism that leads to insight.&#8221; &#8211; Description of this work\nAn idea is a certain treasure of the soul that we can discover in ourselves or that someone can share with us through works or words. And when inside ourselves we come in contact with some idea that we find to be not indifferent, we set in motion subtle mechanisms. In ourselves we may feel the need to dig further until we are satisfied with the results of our search for the ideal. \nWe see at the beginning a reference to the Creation of Adam. I think it reflects well the longing to touch, to touch something barely comprehensible, subtle, which is difficult to formulate, and only by straining our whole nature do we reach for the only light that is comprehensible to us alone. Further twisted forms and cosmic motifs, as our eternal companions, as we always carry in ourselves a small universe, in which we wander and find grief, solace, and all that our life consists of. \nThe work was created in the program After Effects. Despite the fact that it is an image, I really like to work with animation, and this program seems to me more familiar and understandable, and in it I feel the greatest freedom!\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/photo_2023-12-15_23-23-11.jpg,1280,1280,903858,Generative Art,Zora,https://zora.co/collect/oeth:0xace72bcd5515f8d8ed842a0ec5c33855f7baa3b4/2
4451,Bead Network,"Bead Network is a handheld recording of a bead maze simulation. An undulating, branching network strings a variety of AI generated bead forms along its pathways. The work draws inspiration from the bead mazes found in doctor&#8217;s office waiting rooms, and the experience of seeing your own optic nerve while staring at the sun through closed eyelids.\nAs for process, I wrote a Python script to generate the network form and worked with AI models to create the beads. Some of the beads were generated from images of real beads, and others were generated from text prompts. Finally, I used my phone as a handheld virtual camera to explore and record the simulation. \nThe main tools I used to produce this work were Common Sense Machines&#8217; image to 3D model, Luma AI&#8217;s text to 3D model, and Blender. \n",null,null,null,null,Generative Art,Mint.fun,https://mint.fun/op/0xed597Ec9914559f056Bc152daFc8Be283690Ced5
4449,w love music,Das ist nicht meine Musik\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/photo_2023-12-15_18-24-38.jpg,256,256,12132,Generative Art,Sound.xyz,https://www.sound.xyz/maliknaim
4447,we love mus,i dont now\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/photo_2023-12-15_17-02-34.jpg,171,256,8786,Generative Art,Sound.xyz,https://www.sound.xyz/sofractures
4445,hezar o chand shab,miniature art about hezar o chand shab\namazing and busy city.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/meraj-haddadi-mehi-mousavi.jpg,1462,1080,1279959,Generative Art,Zora,https://zora.co/collect/oeth:0x85fdb6fefa23539bba16c4f9a1eff42c26155eb2/1
4441,love song,I don’t know how to create a track but I like this one and add it\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/photo_2023-12-15_15-31-22.jpg,384,384,26244,Generative Art,Sound.xyz,https://www.sound.xyz/tk/on-the-other-side-w-trey-smith
4439,Art Of World,"This fascinating work I found by accident. While I&#8217;m creating AI Art on the topic of an Artist who is drawing It&#8217;s my plaintiff. To create an image to reflect the story of AI Art, I want the AI ​​to draw a picture of an artist drawing again. But I got something deeper that is this picture\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/ดีไซน์ที่ยังไม่ได้ตั้งชื่อ-2.png,null,null,null,Generative Art,"Stability AI,Zora",https://zora.co/collect/oeth:0xcbb72c56bbec0526c33498fb39c57ac379e2e499/2?referrer=0x35eF983C0D040E2DeAeFCe5245F7193e01A8AaA8
4437,Man Woman,I used for this artwork AI tool of picsart.\n,null,null,null,null,Generative Art,OpenSea,https://opensea.io/assets/matic/0xcc4822cd78ffa5bb8750b1559470150dd8dee75b/3
4435,Women style,I used for this artwork AI Tool of Picsart.\n,null,null,null,null,Generative Art,OpenSea,https://opensea.io/assets/matic/0xcc4822cd78ffa5bb8750b1559470150dd8dee75b/4
4433,Optimism Tokens,I used for this artwork Iclone.\n,null,null,null,null,Generative Art,OpenSea,https://opensea.io/assets/matic/0xcc4822cd78ffa5bb8750b1559470150dd8dee75b/5
4431,Optimism Token Flower,I use for this artwork Iclone.\n,null,null,null,null,Generative Art,OpenSea,https://opensea.io/assets/matic/0xcc4822cd78ffa5bb8750b1559470150dd8dee75b/6
4429,Quetzal Feathered Serpent’s Space-Time Ballet,"A captivating piece from the Anaglyph series that transcends the conventional boundaries of time and culture. It channels the vibrant spirit of the quetzal and the mythical power of the Mesoamerican feathered serpent, fusing them within a complex astral narrative. This artwork is a visual symphony of the ancient and the celestial, offering a layered odyssey that flutters through the rich tapestry of Maya iconography into the expansive dance floor of the cosmos. As part of the Anaglyph series, it plays with depth and perception, inviting viewers to don the metaphorical glasses of imagination and delve into a multidimensional space where the echoes of the past interlace with the silent music of the stars.\nThe process uses various vector icons of my hand-drawn doodle and experiments overlapping each other in Illustrator. \n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Quetzal-Anaglyph-mini.jpg,1368,1200,189844,Generative Art,Mint.fun,https://mint.fun/op/0xbC7f5b00723f6A1BBcAF9d640c83e471A0bEE6e7?ref=0x4E95fB63aBC5dFCB2a361a710414547530Fd3657
4427,AluSwift,"https://editor.p5js.org/lemonades/sketches/M18P6qZQ5\nthis art creating in digital canvas created through p5.js code. Ethereal ellipses dynamically dance across the canvas, shifting, splitting, and changing colors in response to an intricate algorithm. The vibrant HSB color palette and scripted movements produce a captivating symphony of form and motion, offering viewers a unique and harmonious visual experience at the intersection of art and technology.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/aluSwift.png,1000,1000,752930,Generative Art,Zora,https://zora.co/collect/zora:0x1a0204822fe8a8ac0550850ff39e779f0de242e1/premint-1
4425,DynamicParticlesBlockchain,"&#8220;DynamicsParticlesBlockchain&#8221; is a visually captivating code that merges dynamic particles and a blockchain-inspired structure on a digital canvas. The code introduces a swarm of particles, each with unique shapes and sizes, creating a diverse and ever-changing visual experience. These particles move dynamically based on parameters like depth and speed. At the canvas&#8217;s core, a central blockchain element exhibits intricate lines and points that transform continuously, guided by tension-inducing angles and noise values. The background gradient, transitioning from white to black, emphasizes the seamless flow of shapes. Notably, the code allows users to toggle recording, capturing the evolving patterns into a GIF for sharing and preserving the interactive visual compositions. In essence, &#8220;DynamicParticlesBlockchain&#8221; offers an interactive and visually engaging exploration of randomness and algorithmic movement.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/8bb317af15d41dbecab37f94a585cda6.png,800,800,129690,Generative Art,Mint.fun,https://mint.fun/op/0x926D5FDc9CaEEBDEEf3498E4B56F040cb8b7AE8D
4416,A Call to Gamify Crypto,"I first used this image in an article to convey the idea that gamification, can help us build a more coherent narrative for application users. \nIn my original article, I propose an alternative explanation of Axie Infinity&#8217;s success. My goal was to convince investors and builders to rethink the lessons learnt from the success and subsquent failure of Axie Infinity. I propose we should learn to build experiences for crypto product that don&#8217;t shy away from but instead help the user navigate and understand the complex ideas in crypto.\nRead the original article here:\nhttps://jacqueswhales.notion.site/Gamification-not-Games-4f77efa680594664ac7396592bc29a23?pvs=74\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Pixel-Pioneers.png,1024,1024,2280159,Generative Art,Mint.fun,https://mint.fun/base/0x61F72AB03d109cdD33Cd833e9EA5e9fe9387e9da
4409,bull vs bear mk2,"Bull Run 2023, when the bull woke up with red eyes and the bear tried to hug the coin, not wanting it to be taken away and trying to protect the coin.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/bull-vs-bear-mk2.jpg,1024,1024,200168,Generative Art,"OpenSea,Stability AI",https://opensea.io/assets/optimism/0xacf42d4b9ed92da53df666eb88620a508733e9fd/1
4405,Utopian Oasis: Nairobi&#8217;s Urban Wilderness,"This image is a breathtaking visualization of Nairobi, painting a picture of a city where urban development and wildlife conservation harmoniously coexist. Skyscrapers rise with elegance amidst a lush, verdant landscape, symbolizing Nairobi&#8217;s burgeoning growth as a metropolis. At the heart of the scene, a winding river meanders through, encircling a vibrant park where the city&#8217;s commitment to preserving nature is evident.\nStrikingly, the cityscape is bordered by a dense forest, a representation of the rich biodiversity that Kenya is renowned for. Amidst the trees, animals roam freely, undisturbed by the proximity of the urban environment, highlighting the coalescence of the natural and the man-made.\nCentral to the composition is a giant coin emblazoned with &#8216;OP&#8217;, floating above the green space like a badge of honor, perhaps signifying the valuable currency of open spaces and natural habitats in urban planning. The image is both a dream and a dialogue, a reflection on the potential future of cities where development does not come at the expense of the environment, but rather enhances it.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/DALL·E-2023-12-11-18.37.30-Craft-an-image-of-Nairobi-the-capital-of-Kenya-that-showcases-its-remarkable-urban-growth-and-wildlife-conservation-efforts.-The-scene-should-depict.png,null,null,null,Generative Art,Zora,https://zora.co/manage/1155/oeth:0xbea9f14218b1e1b0fc60abbceac4fa41c115b3a2/1
4403,Harbor of Innovation: Oslo&#8217;s Fjord Meets the Future,"This picturesque image illustrates a serene yet dynamic vista of Oslo, where the tranquility of Norway&#8217;s natural fjords is harmoniously blended with the pulse of urban modernity. The city&#8217;s architecture, a mix of contemporary designs and classic Scandinavian simplicity, reflects off the glassy waters, hinting at a society that values both innovation and aesthetic.\nIn the foreground, we see a dock with boats tethered alongside, and floating in the fjord are oversized coins bearing the &#8216;OP&#8217; symbol, perhaps a nod to Oslo&#8217;s openness to the emerging digital economy. The coins create gentle ripples on the water&#8217;s surface, symbolizing the waves of change that technology brings to even the most serene settings.\nOn the promenade, the city&#8217;s residents move about their day, some taking a leisurely stroll while others engage in conversation, showcasing the laid-back yet connected lifestyle that Oslo promotes. Overlooking this scene is a lush, tree-lined hillside, grounding the image in the natural beauty that Norway is renowned for.\nThe scene captures a moment of reflection—a city looking forward to the future while staying anchored in the calm and beauty of its environment.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/DALL·E-2023-12-11-18.37.26-Illustrate-the-charm-of-Oslo-the-capital-of-Norway-capturing-the-blend-of-its-scenic-fjords-and-modern-architecture.-The-scene-should-depict-the-bea.png,null,null,null,Generative Art,Zora,https://zora.co/collect/oeth:0xa8b745fc0d8a184e4623f3c94e2b0723b193f406/1
4401,Timeless Echoes: A Numismatic Glimpse of Kyiv&#8217;s St. Sophia&#8217;s Cathedral,"This image presents a striking juxtaposition of Kyiv&#8217;s historic grandeur with the tactile intimacy of numismatic art. It captures a bird&#8217;s-eye view of St. Sophia&#8217;s Cathedral, one of Ukraine&#8217;s most cherished landmarks, renowned for its resplendent golden domes that shine like beacons above the city&#8217;s architectural tapestry.\nThe foreground features a hand holding a coin embossed with the effigy of a saint, framing the cathedral&#8217;s grandeur through the lens of cultural heritage and faith. The coin, with its intricate detail, represents the timeless value and history that currency can hold, much like the cathedral itself stands as a testament to the enduring spirit and resilience of the Ukrainian people.\nAutumnal hues grace the trees, adding warmth to the urban landscape, while the distant river reflects the morning sky. This composition masterfully blends the tactile and the visual, inviting reflection on the layers of history and the tangible expressions of culture and identity.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/DALL·E-2023-12-11-18.37.19-Generate-a-captivating-view-of-Kiev-the-capital-of-Ukraine-focusing-on-the-iconic-golden-domes-of-St.-Sophias-Cathedral.-The-scene-should-capture-t.png,null,null,null,Generative Art,Zora,https://zora.co/collect/oeth:0x73db25564695832e601043c438680f86c79bf6e5/1
4399,Digital Eden: The Fusion of Nature and Cryptocurrency in Future Singapore,"This picture portrays a visionary fusion of Singapore&#8217;s iconic landmarks and futuristic elements, seamlessly blending the natural and digital realms. The Marina Bay Sands stands majestically, its boat-shaped rooftop garden illuminated against the cityscape. In the foreground, the Supertree Grove of Gardens by the Bay glows with a vibrant, almost ethereal light, its towering structures reminiscent of otherworldly flora.\nCentral to the image is a colossal Bitcoin emblem, pulsating with a network of complex geometries that symbolize the intricate blockchain technology. This symbol is superimposed over the Supertree Grove, suggesting a harmony between technology and nature.\nThe serenity of the scene is enhanced by the calm waters of the bay, with a traditional boat gently cruising, offering a stark contrast to the bustling modernity and high-tech imagery. Overhead, lush greenery drapes down from the super trees, framing the city&#8217;s architectural wonders and emphasizing the balance between urban development and environmental sustainability.\nThis digitally enhanced tableau captures the essence of Singapore&#8217;s innovative spirit and its stride towards becoming a Smart Nation, while also commenting on the growing influence of cryptocurrency in the global financial landscape. It&#8217;s a bold reimagination of the city-state as a leader in both technological advancement and ecological conservation.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/DALL·E-2023-12-11-18.37.13-Craft-an-image-of-Singapores-skyline-capturing-the-iconic-Marina-Bay-Sands-and-the-Supertree-Grove.-The-scene-should-showcase-the-striking-modern-ar.png,null,null,null,Generative Art,Zora,https://zora.co/collect/oeth:0x66ae9898fb1c14ad66beb9302d9a7c6f3596a82e/1
4397,Harmony in Terraces: The Balinese Coin,"This image portrays a magnificent view of the rice terraces in Bali, Indonesia, bathed in the warm glow of the sunrise. A red coin OP sits prominently in the foreground, its design seamlessly integrating with the tranquil and verdant environment. The coin&#8217;s presence adds a touch of mystery to the scene, standing out yet belonging amidst the sweeping curves of the terraced landscape. This harmonious blend of man-made wonder and natural beauty captures the essence of Bali&#8217;s spirit, where tradition and the richness of the earth coalesce.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/DALL·E-2023-12-11-18.37.07-Generate-an-artwork-that-captures-the-beauty-of-Bali-Indonesia-with-its-serene-rice-terraces-and-lush-landscapes.-The-scene-should-depict-the-iconic.png,null,null,null,Generative Art,Zora,https://zora.co/collect/oeth:0x486ef49accf3ef5f5686b7d787b1dad5b47b1517/1
4395,3D kintted Christmas Boy,I made this Artwork with stable diffusion\n,null,null,null,null,Generative Art,"OpenSea,Stability AI",https://opensea.io/assets/optimism/0xd798deb96303c773f3204397784989a8551b0da2/8
4393,3D kintted Christmas Girl,I made this Art with stable diffusion\n,null,null,null,null,Generative Art,"OpenSea,Stability AI",https://opensea.io/assets/optimism/0xd798deb96303c773f3204397784989a8551b0da2/9
4389,OPTIMISM TURN,I made this Artwork with 3d tools like blender\n,null,null,null,null,Generative Art,OpenSea,https://opensea.io/assets/matic/0xe4de2f7f165f6339b59e2cf1f6d0b327cf455590/2
4385,Celestial Convergence,"https://editor.p5js.org/outfit/sketches/X55dit23h\nThis generative piece unfolds on an 800&#215;800 canvas, revealing a harmonious convergence of shapes and colors that echo the celestial wonders of the universe.\nWithin the structured grid, cells become canvases for an intricate ballet of rectangles and arcs. Each cell, governed by a rhythmic algorithm, unveils patterns that oscillate between order and chaos. hues from an earthy palette interweave, forming kaleidoscopic arrangements that evoke the celestial forces orchestrating the universe.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Celestial-Convergence.png,1600,1600,1446673,Generative Art,Zora,https://zora.co/collect/zora:0x2bb1e02eb892593f803c8eaae44909e73f2808d5/premint-1
4383,The music is cool,"An open-edition music NFT to commemorate the launch of sound.xyz on OP Mainnet. The song was created by Optimism Co-founder Ben Jones (AKA weird ETH Yankovic) and sound.xyz Co-founder Gigamesh.\n&#8212;&#8212;\nTwas born a brilliant man, in Russia long ago\nHe dropped out of school with a perfect 4 . 0\nHe took an int&#8217;rest in, cryptocurrency\nSo he cofounded Bitcoin Magazine\nHe got bored of shitposts on inflation\nBitcoin had a one-track mind,\nHe realized entire applications\nCould decentralize.\nV V Buterin\nVery first Etherean\nSatoshi&#8217;s vision couldn&#8217;t compete\nV V Buterin\nKnew that the state transitions\nShould really just be turing complete\nHe wrote a whitepaper, and showed it to his dad\nWho by the way is another total chad\nHe then presented it at Bitcoin Miami\nThere was great interest in prepurchasing ETH\nHe did not realize what he had begun\nWith this initial coin offering\nICOs would soon kick off the bull run\nOf 2017\nV V Buterin\nAin&#8217;t no Charles Hoskinson\nI&#8217;ve never ever felt so much delight\nV V Buterin\nIcon of crypto fashion\nAs when he destroyed Dr. Craig Wright\nShow less\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Без-названия.jpg,null,null,null,Generative Art,Sound.xyz,https://www.sound.xyz/optimism/v-buterin
4381,Crystal Mist,"This artwork is like a dance of shapes and colors on a cosmic stage. Imagine a mysterious play where arcs and ellipses intertwine, casting enchanting shadows. The palette, drawn from the depths of artistic inspiration, blends seamlessly, creating a captivating symphony. \nhttps://editor.p5js.org/radiantmatt/sketches/d-FdW5F8c\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Crystal-Mist.png,1600,1600,2897448,Generative Art,Zora,https://zora.co/collect/zora:0xf94af0aeff962d98f330af0b50d8ae478ce035f8/premint-1
4379,We love the art,"Digital was a song that shows the evolution of a generation, talking about the innovation of displaying digital items such as cryptoactives, the beat was designed to have the feeling of the evolution of technology, soon after being distributed on the web 2, the artist has already created nft of this work using sound.xyz and thus entering the web in style 3.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Digital-art.jpeg,1024,1280,192305,Generative Art,Sound.xyz,https://www.sound.xyz/mk01/digital
