ID,Post Title,Rendered Content,Featured Image URL,Height,Width,Filesize (bytes),Categories,Platforms,NFT Link
2446,FRIA,"I finally made my way to writing my first song in Spanish, FRIA\nI wrote FRIA in August 2023 on my flight from Colombia to Philly (for some reason traveling alone inspire me to write), and then recorded it in my university&#8217;s music studio.\nThis also happens to be the first song I write that&#8217;s not about a personal experience, but rather, it was inspired in the relationship of two people that I deeply love.\nSometimes we stay in relationships that no longer serve us, but there comes a point when we have to say- enough. To anyone who&#8217;s ever been betrayed, or afraid to end a relationship, this one is for you.\nTURN UP THE VOLUME AND ENJOY! 😉 \nWith love,\nLosi\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/LOSI-FRIA.jpeg,1080,1080,247123,Music,Sound.xyz,https://www.sound.xyz/losi/fria
2444,My first NFT drop,"Original composition, it took me 6 months of work.\n Dedicated to the passage of time. \n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/Posible.png,1024,1024,1207615,Music,Sound.xyz,https://www.sound.xyz/guidogavazza/junior?referral_source=link
2442,AI Art is just one click.,"The submitted art work is fan art created for shibuya.xyz between April 20 and April 24, 2023.\nAnon on Twitter told me AI Art was 0 skill and talent and my whole work was ripped off other people.\nI should just grab a pencil and do the hard work. \nSo I made a collection of 4 and recorded the process:\n\nAnd remember: AI art is just one click. https://t.co/TeXShFzXMN pic.twitter.com/P3ug9uA9RV\n&mdash; Misch Strotz (@mitch0z) April 20, 2023\n\nI didn&#8217;t know how to submit all 4 items here, but here&#8217;s the contract: https://optimistic.etherscan.io/address/0x2b834de703ca1dd4f4dd488bae0adebb52f27a63\nand here are the 4 pieces:\nhttps://app.manifold.xyz/c/just-grab-a-pencil\nhttps://app.manifold.xyz/c/just-grab-a-pencil-2\nhttps://app.manifold.xyz/c/just-grab-a-pencil-3\nhttps://app.manifold.xyz/c/just-grab-a-pencil-4\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/COMBO-copyright.jpg,1038,1920,396462,Music,Manifold,https://app.manifold.xyz/c/just-grab-a-pencil
2440,Passage between realities,"Passage between Realities depicts a mesmerizing vortex of shifting dimensions, where vibrant hues converge and diverge, creating a kaleidoscope of alternate realms. The artwork beckons viewers to explore the boundary where one reality merges with another, inviting them on an enchanting journey through the mystical interstice of parallel worlds.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/05.png,1024,1024,1441755,Music,"Mint.fun,Stability AI",https://mint.fun/op/0x17AD357e5Ea90B49aB1AbFC54a6E20BB4eD1a146
2438,Woman warrior,"Warrior Maiden embodies strength and resilience as she stands amidst an ethereal landscape, adorned in battle attire. Her unwavering gaze reflects determination, portraying a harmonious blend of grace and power. This artwork captures the essence of a fierce and courageous female warrior, a symbol of fortitude in a fantastical world.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/06.png,1024,1024,1372329,Music,"Mint.fun,Stability AI",https://mint.fun/op/0x2689C4C256D7CA2773B2C498af8A5e52cb3df9dF
2436,Diamond,"Brilliant &#8211; masterpiece that encapsulates luminescent hues swirling around a central, radiant gemstone. This digital artwork mesmerizes with its vibrant colors and intricate details, offering a captivating glimpse into the mesmerizing world of decentralized artistry.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/02.png,567,567,428580,Music,"Mint.fun,Stability AI",https://mint.fun/op/0x24303cAEF337Cc09633e8830a5D986b994Cf7816
2434,Crypto enthusiast lands on the moon,"Joining the digital frontier, one small step for a crypto enthusiast, one giant leap for blockchain kind! In this cosmic exploration of decentralized possibilities, a crypto enthusiast sets foot on the moon, symbolizing the boundless potential of cryptocurrencies and the journey towards a new era of financial independence. As they gaze upon the lunar landscape, they envision a world where blockchain technology reaches astronomical heights, pioneering innovation, and reshaping the future of finance.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/1-acros.png,1024,1024,1630458,Music,"Mint.fun,Stability AI",https://mint.fun/op/0x1925C6a5b48c2681573a0747e9398d11F54Ec913
2432,Sunday Night Jam,"Sundays are moments of introspection, and this track, crafted using a live set of Korg Volcas, delves into that profound sentiment.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/Tatanadamous_Hard_Techno_rave__3_Modular_Synthezisers__2_alien__4d49dfe7-44bb-4cff-ad54-99f451f9eee8.png,1024,1024,1569965,Music,Sound.xyz,https://www.sound.xyz/sttsm/sunday-night-jam?referral_source=link
2430,Glitchy Lullaby,"An atypical lullaby composed and dedicated to our newborn boy, Glitchy Lullaby is a captivating audiovisual masterpiece that evokes a hypnotic and enchanting atmosphere.\nThe delicate sound of the ukulele takes center stage, wrapping the listener in a warm and cozy embrace. As the composition progresses, the introduction of the Acid Bass synthesizer and vocals adds an electronic dimension, infusing a cutting-edge touch. The sound pads, complemented by subtle glitch effects, contribute an ethereal mystery that beautifully contrasts with the ukulele&#8217;s gentleness, creating a harmonious blend of the traditional and the contemporary.\nMoreover, the video, skillfully created using various AI tools and edited in video production software, portrays a fascinating journey to the original place where souls reside before incarnation. During childbirth, the mother embarks on a mystical voyage to retrieve her child from this dimensional plane.\nWith this collaborative NFT, Mooncha and STTSM immortalize this precious moment of their lives on the blockchain, preserving its significance for eternity.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/4-7.png,816,1456,1739944,Music,Zora,https://zora.co/collect/oeth:0xdae8fe38c73b4b74bd76488d5bd65152ce6a8e39
2426,Cryptic Red ‘OP’ Odyssey,"Cryptic Red ‘OP’ Odyssey&#8221; is a story of space explorers on a perilous journey to a red planet to find a powerful artifact, the &#8220;OP&#8221; gemstone, which holds the key to unlimited cryptocurrency mining power. I used Dall-E to create this piece of art.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/twinnytwinner_op.jpg,1024,1024,557262,Music,Mint.fun,https://mint.fun/zora/0x19dbb1a342F46A56F41662C8d96e459d123bEFE2
2424,The Radiant Promise of Optimism,"Description\nThis vibrant artwork captures the radiant promise of optimism, a powerful force that illuminates our path with hope and endless possibilities. The diverse figures stand together, hand-in-hand, their faces lit by the radiant sun, symbolizing the unity and strength that optimism fosters.\nProcess\nI would like to show this art work as a becon of hope on layer2. Simple as that.\nPrompt\nA painting full of imagination, many abstract elements are integrated into the picture, forming a unique artistic style, split lighting, Celestial, 4K, HDR for article of crypto Optimism project, circle design, flat design, red and white primary color &#8211;v 5.2 &#8211;q 0.5\nTools\nMidjourney\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/op_universe_pondmoonboi.png,1080,1080,2014961,Music,Zora,https://zora.co/collect/oeth:0xc1171b196efa07403d6f03fd56b37754898da412
2422,Elevated Adoration,"This compelling image captures a woman standing atop a pedestal, draped in a flowing gown made entirely of dollar bills, evoking a sense of financial grandeur and power. Below her, a diverse group of admirers, all dressed in suits adorned with money, look up in awe, reflecting society&#8217;s veneration of wealth. The woman&#8217;s elevated position and the upward gaze of the audience suggest a hierarchy valuing monetary success, possibly critiquing the collective worship of financial status. The grey, clouded backdrop emphasizes the focus on the central figure, further dramatizing the scene and casting a solemn mood over the tableau. This image serves as a powerful social commentary on the idolization of wealth and the social structures that uphold it.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/m2.png,1024,1024,1962493,Music,Mint.fun,https://mint.fun/op/0xc8C449ea92dcC9618CdD878bBEf216f3Cdb96147
2420,Opulence and Illusion,"In this striking image, we see a man and a woman dressed in extravagant fashion, their clothing crafted from what appears to be United States dollar bills. The man wears a tailored suit complete with a bow tie, his stance exuding a sense of stoic reflection, while the woman stands beside him in an elegant off-the-shoulder dress adorned with floral accents. Both carry expressions of contemplative seriousness, standing against a backdrop that suggests a mix of classical luxury and a hint of enigmatic, stormy landscapes, perhaps hinting at the volatile nature of wealth and the complex emotions it can evoke. The contrast between their rich attire and their somber demeanors paints a narrative of the double-edged sword that is financial opulence, suggesting a deeper commentary on the intersection of wealth, value, and human experience.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/m1-1.png,1024,1024,1903216,Music,Mint.fun,https://mint.fun/op/0xb87E0cC79c67cD450585d6be180f14Ff2AA8731f
2416,Revitalization,"I created this music on my iPhone when I was in the hospital. I didn&#8217;t have any musical instruments, just an idea and a desire to create an unusual sound. Making music in a way helped me to forget about the pain and heal faster. That is why music has such a name. Optimistic and uplifting. I hope you&#8217;ll forgive me for not being the best quality- I&#8217;m an amateur and haven&#8217;t published my music anywhere before. \n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/1f9afc41-6048-47be-838c-e5322fe7304a.jpeg,1024,1024,194782,Music,Sound.xyz,https://www.sound.xyz/suckmydiscoteque/revitalization
2412,An Almost Finished Dance,"An infinite 3D dance between mental health state during creative process. A\ncontinuous cycle of repetitions, immediate relief, pleasure, and compulsions that are triggered by intrusive thoughts even in beautiful things like ballet causing us to reflect while when count 1, 2, 3, 4, 5, 6, 7, 8 mentally in a choreo. Bringing themes like OCD, mental health awareness and our complex creative minds reflected in a URL environment. A personal life experience that I share now. With you.\nCreative research and process &#8211; https://www.figma.com/file/j6OmMBfniYxuCTCzv8ngt2/Untitled?type=whiteboard&amp;node-id=0%3A1&amp;t=Zj4VYw5LPabl3ifr-1\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/welovetheart_castelli.png,2320,2080,1609624,Music,OpenSea,https://opensea.io/assets/ethereum/0xa524660298ba83ddb062eca98e4f1e61ae18dc17/1
2410,Woman Blockchain,"I used &#8220;thinking difusion&#8221;:watercolor painting blockchain coin in a female style, , vibrant, beautiful, painterly, detailed, textural, artistic\nNegative prompt: anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy\nSteps: 20, Sampler: Euler a, CFG scale: 7, Seed: 836733865, Size: 1600&#215;900, Model: revAnimated_v122, VAE: vae-ft-mse-840000-ema-pruned.safetensors, Version: v1.6.0-2-g4afaaf8a\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/00000-476249715.jpg,896,1600,133182,Music,"Manifold,Stability AI",https://mint.fun/op/0xA47AfD7AfF539797B3bf01495Ccd8AD51918D620?ref=0x306b5629D35bC5D2Fbd3AB8C975b911dc1783A21
2408,We Love the Art,Baby IPA Made by all love.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/53873_0.jpg,945,827,47633,Music,Mint.fun,https://foundation.app/@raintheneo/rds-723c/1
2406,Heavy is the Mind," &#8220;Heavy is the head that wears the crown&#8221; \nAlthough this quotation from Shakespeare&#8217;s &#8220;Henry IV Part 2&#8221; was originally &#8220;uneasy is the head that wears the crown&#8221;, the more popular phrase has inspired many works of art as it has this piece. \n&#8220;Heavy is the Mind&#8221; was created in 2023 using a mixed-medium approach comprised of acrylic paint &amp; ink, oil pastel, gold leaf, and Prisma colored pencils. With a collage/assemblage approach, &#8220;Heavy is the Mind&#8221; is layered and intricate. \nBeing a figurative representation of mental distress, a fractured gold crown was created to represent the idea of how heavy thoughts can crush even the strongest of minds. An abstracted composition of somber blues, dull yellows, and stoic expression, &#8220;Heavy is the Mind&#8221;, incorporates all of these elements to convey the overall theme to the viewer. \n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/Heavy-is-the-Mind_export_11_22_23.jpeg,1300,1000,376247,Music,Manifold,https://zora.co/collect/oeth:0xeff166d0a4c5244a4698d93ecabf75ff561e2733
2402,Indian Boy,"Indian Boy was captured with my favorite lens, a Canon 50mm, during my travels to India a few years ago. Onchain photography is an under-represented form of art, so I am proud to submit this as a 1-of-1 piece, as it is truly one of the most cherished moments I have ever had the joy of shooting.\nFor many, the striking contrast and deep stare immediately calls to mind Steve McCurry&#8217;s Afghan Girl. Artistically, this is a huge compliment as both his curiosity paired with his eye for detail, make Steve one of my biggest artistic inspirations.\nLastly, amongst my archive of potential images to submit, this one is particularly appealing because of the beauty that arises from the relationship between the deep blue and the bright red: an ode to the Superchain 🔴_🔵\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/Indian-Boy.jpeg,1129,750,159798,Music,Manifold,https://app.manifold.xyz/c/indian-boy
2400,Lonely Tree #0001,"This art made by using generative AI, with unique prompt to make it. with ghibli style animation x attack on titan 2000th years tree. This art means that history will repeat itself even after 2000 years have passed.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/c4c5dba28c7aa516d568f35f0400f2dc.jpg,1024,1024,147320,Music,OpenSea,https://opensea.io/assets/optimism/0xa7a5d8ff2026697d5aeac3bd335ad2d074be85cb/1/
2398,The frozen tree,It&#8217;s an abstract picture created by IA DALL.E\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/2-3.jpg,1024,1024,188748,Music,Zora,https://zora.co/collect/oeth:0xcfb0cdd8abbb4d67556b214a2fcb4ddf22135397/1
2396,OP Helmets,I created a fun and entertaining collection for the Optimism network. (Because I&#8217;m a biker) It made me really happy that it was sold out. Thanks to the entire optimism team for this nice experience 🙂\n,null,null,null,null,Music,"Stability AI,Zora",https://zora.co/collect/oeth:0xa0229dc4d54fbf8c4630abaa7f685fefc69c2745
2394,Dark,&#8220;It&#8217;s the things we love most that destroy us.&#8221;\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/black-cat.gif,null,null,null,Music,OpenSea,https://opensea.io/assets/ethereum/0x495f947276749ce646f68ac8c248420045cb7b5e/28507242654630220303961133677232759578786649326620782137619785948000933642241/
2392,CurtainCall.mp4,"This marks the grand opening of Da Cirkus!\nSong\n&#8211; My objective was to see how much I could accomplish in 1 minute.\n&#8211; I included a skit to signal towards our storytelling. Some bars to show you my heart. And the group singing to let you know my perspective.\nAnimation\n&#8211; The idea was to have a block party with the homies. The concept of performing out of a cirkus tent started here.\n&#8211; Since then, I’ve made a handful of CurtainCall style videos for artist I align with and support.\nCharacters\n&#8211; My favorite part about Da Cirkus is the interoperability. I like to take various communities and bring them together.\n&#8211; Some of the people featured are my closest friends, artists I respect, collectors who supported me, NFT friends that have built alongside me, etc.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/CurtainCallCRTCompress.png,1920,1920,2915593,Music,Zora,https://zora.co/collect/eth:0xb7e5fe2aeefcec79f9460009ab69c30f6a5f5341
2390,Industrial civilization,This image was created using dall.e 3 to represent an important subject for me and thousands of people linked to our civilization\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/b.jpg,1024,1024,207202,Music,Zora,https://zora.co/collect/oeth:0x10dfaf1c9f7d8a4efa63c0c789f47beb77066d1a/1
2387,Entering OP City,"The idea behind my art is to capture the vibe of stepping into OP city. It&#8217;s a place bursting with color, like a rainbow that pops up after a storm, symbolizing the hope and resilience through tough market times. The city&#8217;s dotted with mushrooms, a nod to constant growth—hinting that whatever we invest here has the potential to flourish. Plus, with each new arrival toting their bags, it&#8217;s a reminder that the city&#8217;s population and wealth are on the rise, welcoming newcomers to join and prosper.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/11/DALL·E-2023-11-20-21.16.38-A-fantasy-concept-featuring-a-city-of-giant-mushrooms-with-a-dominant-red-color-a-rainbow-bridge-and-an-OP-City-sign-in-front.-The-mushroom-struct.png,null,null,null,Music,Mint.fun,https://mint.fun/op/0xea91b9f7089a6f8220c64Bf73564FD897975938e
2385,I try my luck,I&#8217;m on Fl studio and my concept is to create a powerful atmosphere using saturation to give a feeling of strength.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/COVER-SOUND-OF-MACHINE-1.png,1000,1000,2897066,Music,Sound.xyz,https://mint.fun/op/0x0117f3E459c632Ff7552D88ff7DaE9a1D605EF23
2380,THE 👀 MAGICIAN,"In a world of spells so new,\nA novice magician, laughter drew.\nWands twirl, and hats askew,\nCute and hilarious, magic&#8217;s debut.\n1920&#215;1920\n24 fps, 288 Frames, 12 seconds\n3D Claymation\n",null,null,null,null,Music,Manifold,https://gallery.manifold.xyz/optimism/0xca671fb43fd55df320684d21d6371912f45ae56b/1
2375,Binary Blossoms,Witness the blossoming beauty of binary code in this digital garden. The delicate interplay of 0s and 1s creates a mesmerizing fusion of nature and technology.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/27-2.png,1024,1024,1048809,Music,Mint.fun,https://mint.fun/op/0x9CBbeBDe541b53065EaBC67143650Ee31F1498d0?ref=0xFad7B4693293de9067db3b89b14bFB3c95cc4C3c
2374,Psychedelic Panorama,Immerse yourself in a psychedelic panorama of swirling colors and hypnotic patterns. This NFT promises a visually stimulating journey into the realms of the mind.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/24-1.png,1024,1024,1464154,Music,Mint.fun,https://mint.fun/op/0xbc17b24bd4CE8968cDF6ebc85C10A65acB4F3EB5?ref=0x82e71c0C47a085B7652FA7D64802e389f9093815
2373,Cybernetic Cascade,Experience the cascade of cybernetic elements in this dynamic NFT. The flow of digital streams and cascading patterns symbolize the relentless progression of technology.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/11/22-2.png,1024,1024,1909119,Music,Mint.fun,https://mint.fun/op/0x35D0Ce10D3e6A1454E35CB202b3464849b24c777?ref=0xBd2016bf668786A670926a45BB9cC64B52024545
